"location_name","city","reviewer_name","review_date","star_rating","review_text","owner_response","review_url"
"Los Tres Amigos Howell","Howell","Brian Rausch","2015-11-16","4","Portions are big","","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSURRLXVyRXdnRRAB"
"Los Tres Amigos Owosso","Owosso","Chuck Dell","2015-11-18","5","Great mexican food! and also loved the diner set up all mexican type of stuff you would expect","Thank you Chuck!","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUN3M3JxVG5nRRAB"
"Los Tres Amigos Lansing","Lansing","Luke Lauterbach","2015-11-18","4","This is a great lunch spot. They're very quick at lunch and have decently priced options.

I have nothing bad to say, other than there is better Mexican available close by. Cancun has much better food for a similar price and is right down the road.","","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSURRNmVET1lREAE"
"Los Tres Amigos Farmington","Farmington","Alex Andrews","2015-11-18","4","Fiance is a huge fan of Mexican food and she loves it. I, however am not so big of a fan in general. Whenever we go I never have a problem finding something I like. Service is great and so are the margaritas.","",""
"Los Tres Amigos Jackson","Jackson","Amber Klavon","2015-11-24","2","I haven't been here since they redecorated, and it was shocking walking in to this disaster of decoration. The theme is so terribly overdone. There is no need to have every possible surface plastered with bright, distracting ""Mexican"" art. The food is standard tex-mex, not bad, not amazing.","","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSURBZ09IaTRnRRAB"
"Los Tres Amigos West Jackson","Jackson","Ray H","2015-11-30","5","Been here a couple times and never had a problem.  The people are nice.  I like the dishes offered. I usually get a burrito, with beans and rice.  Tasted good to me.","",""
"Los Tres Amigos Michigan Center","Michigan Center","Mike Davis","2015-11-30","5","It's no Chillangos (probably the best Mexican in town) but it is certainly a solid place if you're looking for Mexican. My girlfriend and I like to order the fajitas, which are simply amazing and served with good portions. They provide chips and salsa, which seem to be prepared there at the restaurant. With that said, it's a great place to go to when having a pontoon day on the lake.","",""
"Los Tres Amigos West Jackson","Jackson","Eric Johnson","2015-12-01","4","Food was good. Service was wonderful!!!!","",""
"Los Tres Amigos Holt","Holt","Amy","2015-12-05","4","Awesome Mexican food","","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUN3cTZfbGdRRRAB"
"Mi Lindo San Blas Detroit","Detroit","Milton Jimenez","2015-12-07","5","(Translated by Google) Delicious..

(Original)
Delicioso..","Thanks Milton!","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSURRNnFQcmR3EAE"
"Los Tres Amigos Holt","Holt","matt petree","2015-12-15","5","The food is good and the staff is nice. Fast service and reasonably priced. Very enjoyable spot.","","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSURRczlTdzBRRRAB"
"Los Tres Amigos Farmington","Farmington","Nikolai Nolan","2015-12-15","4","","",""
"Los Tres Amigos Lansing","Lansing","Lisa Hoesl","2015-12-19","4","","","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNROS02MlRnEAE"
"Los Tres Amigos Plymouth","Plymouth","Red","2015-12-19","3","Very good food but it could be hotter. But the taco salad could have a bigger portion. What I didn't like is the workers stood around the bar for a while just talking, very unprofessional. Then they didn't really tell you where you can pay. All around though the people are great and the food is good.","","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSURBZ2NHeTB3RRAB"
"Los Tres Amigos Holt","Holt","Creative Spark","2015-12-20","5","I went to this place today and I have to say that this was by far the best Mexican food I've tried, super flavorful and authentic!! definitely would recommend it to a friend.","","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNnOHVINk5nEAE"
"Los Tres Amigos Canton","Canton","Madhur Jadawala","2015-12-23","5","","",""
"Los Tres Amigos Holt","Holt","Jay Huizar","2015-12-26","4","","","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUN3MlplOXV3RRAB"
"Los Tres Amigos Plymouth","Plymouth","Vicky Carpenter","2015-12-26","1","","","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNRaXJpTU9nEAE"
"Los Tres Amigos Plymouth","Plymouth","Don Delevega","2015-12-30","1","Everything was off!  Chips were old and tasted terrible! Salsa was below par.  Oder in dinning room. Food quantity was small.","","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSURRX0lqTFdnEAE"
"Los Tres Amigos Holt","Holt","Madalyn Alleman","2015-12-31","5","Best food I've ever had","","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSURnczlpQ3J3RRAB"
"Los Tres Amigos Farmington","Farmington","Rufus Stephens","2015-12-31","5","Great spot for a light dinner and Margaritas especially on a late summer evening. They have a great patio and the food is good. I love the steak fajita and the steak nachos. Good portions, moderately priced. Service has been generally good the times we've been there.","Thank you for your comments and recommendation we hope to see you soon!",""
"Mi Lindo San Blas Detroit","Detroit","jose alvarez","2016-01-03","4","A tasty value.","Thanks Jose!","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNBbmJlQnN3RRAB"
"Los Tres Amigos Plymouth","Plymouth","Rick Bowling","2016-01-06","5","The food was very good and the service great as has been our experience every time we have come. I am partial to Fajitas Amigos and my wife loves the Chimichangas. Our portions have always been bigger than we can eat so I'm not sure why some people think their portions are small.","Thank you for your patronage Rick!!",""
"Los Tres Amigos Jackson","Jackson","Nathan Novak","2016-01-07","5","Fantastic service. Heard the service was quick, and that was no joke. Time from placing our order to receiving the food was 6 minutes! Not only that, but it was very clear that the majority of the food (obviously not rice and beans) was not prepared. High quality food, good price, and quick service: best Mexican restaurant I've ever been to.","","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUN3a0xlcU1nEAE"
"Los Tres Amigos Farmington","Farmington","Charlie","2016-01-09","5","Good Mexican food and quick service.  We eat here regularly and recommend it to all of our friends.","",""
"Mi Lindo San Blas Detroit","Detroit","Hugo Coria","2016-01-13","4","(Translated by Google) It's good but it's missing something...

(Original)
Esta bueno pero lesfalta ....",":)","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNnaEl1X0dREAE"
"Los Tres Amigos Holt","Holt","reuben butler","2016-01-16","5","Great atmosphere with a friendly staff. Margaritas(strawberry and Mango mix) are the best in town!","","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNnNk55QjJ3RRAB"
"Los Tres Amigos West Jackson","Jackson","Amanda S (Moo)","2016-01-16","3","I love the food and service, but have been afraid to go back since seeing mice multiple times at this specific location in the dining rooms.  I now go to the other location on West Ave (5 stars).  Wish they could fix that issue because that location is closer to our home.","",""
"Mi Lindo San Blas Detroit","Detroit","Olga Santana Chavez","2016-01-22","4","",":)","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNRdnVqdGVnEAE"
"Los Tres Amigos Mason","Mason","Shundra Wright","2016-01-25","3","Not impressed. Chips and salsa and drinks are the best thing on the menu.","","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUN3NU1uc0pnEAE"
"Mi Lindo San Blas Detroit","Detroit","La super p","2016-01-26","4","Nice time","Thank You!!","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSURRdFpEc0RnEAE"
"Los Tres Amigos Plymouth","Plymouth","Anthony Zanni","2016-01-26","1","Order was incorrect even though the server insisted it was done properly. Server then went to kitchen manager who agreed that it was incorrect. No manager ever came to me and apologized for the mistake, sad because there's so many good mexican places to go in our area that they did not make a good impression. I'll be giving my business elsewhere with better customer service! Never even comp the one drink, these guys stink!","HI Anthony,
We apologize for the mistake and terrible service. We will look into it to prevent this from happening again.","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSURBdmQtQkxBEAE"
"Los Tres Amigos Farmington","Farmington","Cliff Crippen","2016-01-31","2","Breakdown on every level. Meals came out at separate times. One was cold and wrong. The explanation was the cook switched the meats. Slow service. Incorrect cold drinks. Disappointing.","",""
"Los Tres Amigos Canton","Canton","Matthew Schoen","2016-02-05","5","Excellent food and cold beer. What more can you ask for?","Thank you for the review",""
"Los Tres Amigos Farmington","Farmington","Jordan Spiteri","2016-02-05","5","Never disappointed. Even if I eat there two days in a row. Always have an extra meal or two when I get the Special Dinner.","",""
"Los Tres Amigos Mason","Mason","Ray Chouinard","2016-02-07","1","Poor service","","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSURBaDQySnBRRRAB"
"Los Tres Amigos Plymouth","Plymouth","Lucio Rubio","2016-02-08","5","","Thank you!",""
"Mi Lindo San Blas Detroit","Detroit","Maria De Jesus","2016-02-14","2","Second time we have gone, 1st time service and food was on point some bill issues but fixed this time food still great service was so.bad waitress either was very inexperenced or just plain rude and full of herself just an FYI its about the customers satisfaction we expect and want clean glasses and hot tortillas. Manager took care of it but young ones listen to your peers they will teach you well.","Thank you for the feedback Maria!!","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNRNktTcEV3EAE"
"Los Tres Amigos Plymouth","Plymouth","David Finkel","2016-02-14","5","I came here to celebrate a special occasion and couldn't have been more happy  Our waitress Adriana and waiter Isidro took really good care of our group. The food was excellent came out piping hot,  the chips and salsa were spot-on and they have the best margaritas. They had no problem changing my order to suit my needs. Highly recommend the Birra soup, burritos, and the fajitas. Personally the Fajitas Edpecial Amigos are the best!  Please come and check this little gem out.","Thank you for the wonderful review, David! We're delighted to know you had a great dining experience with us. Your positive feedback, especially about Adriana's and Isidro's good service and our Birra soup, burritos, and fajitas, truly means a lot. Additionally, knowing that you appreciated our accommodations to your order makes us very happy. It's truly rewarding to see that we could contribute to making your special occasion memorable. We hope to serve you again soon.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSURnamJPWTRBRRAB"
"Los Tres Amigos Plymouth","Plymouth","Paul “Bear” Ravenstone","2016-02-18","5","This has become a regular food stop for me and family, and it never ever disappoints, it's always good! Highly recommend!","Thank you, Paul, for sharing your experience. It means a lot to know we have become a regular stop for you and your family. Your recommendation is truly appreciated!",""
"Los Tres Amigos Howell","Howell","Matt Sommer","2016-02-23","4","","","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSURROF9IOVJREAE"
"Los Tres Amigos Holt","Holt","Brendan Wolf","2016-02-24","4","","","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VJQ0FnSUNnb3BMYmt3RRAB"
"Los Tres Amigos Jackson","Jackson","Dustin","2016-02-26","5","Amazing service. Delicious food and great decor.","","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNnZzVQU2NBEAE"
"Mi Lindo San Blas Detroit","Detroit","Yoshiie Briones","2016-03-04","5","Loved it special time with my family!💖
The food was awesome me and my fiancee and our family loved it so much we will definitely be going again","Thank you Yoshiie!!","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VJQ0FnSUNRaDZ2c05BEAE"
